route,id,name,lat,lon,type,altitude,height,width
SBGR-VP-001 (Parallel 1),12,Geometric GN_145,-23.523980491241744,-46.65926374100624,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),13,VD_ANTARTICA,-23.52247157279912,-46.67038921608116,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 1),14,Geometric GN_30,-23.5213534865182,-46.67608271735251,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),15,Geometric GN_29,-23.52029907971026,-46.68240915820047,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),16,Geometric GN_28,-23.519275355595877,-46.69182742005227,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),17,Geometric GN_27,-23.517682496079757,-46.69819885811685,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),18,Geometric GN_26,-23.514321479588634,-46.708912098182346,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),19,MARCO_ZERO,-23.51212250681928,-46.72622204321651,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 1),20,Geometric GN_25,-23.51606374594118,-46.744986135177214,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),21,CEBOLAO,-23.523610537257223,-46.75132475098874,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 1),22,Geometric GN_95,-23.531514765733224,-46.78514040623323,Geometric Node,914.4,305,457
SBGR-VP-001 (Parallel 1),23,Geometric GN_94,-23.525396003261594,-46.800037359544724,Geometric Node,914.4,305,457
SBGR-VP-001 (Parallel 1),24,RODOANEL_CASTELO,-23.524213115023954,-46.8312133140757,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 1),25,VP-001,-23.4866666666667,-46.8566666666667,Vertiport,760,305,457
SBGR-VP-001 (Parallel 2),1,SBGR,-23.435556,-46.473056,Airport,760,305,457
SBGR-VP-001 (Parallel 2),2,DUMONT,-23.476915994257524,-46.47468243478397,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 2),3,BARRAGEM_TIETE,-23.496914029887687,-46.54618316219257,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 2),4,PONTE_ARICANDUVA,-23.518684800580004,-46.56385449621903,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 2),5,SHOPPING_TATUAPE,-23.532972445391017,-46.579240141706286,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 2),6,BRAS,-23.54624995217076,-46.617674709498345,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 2),7,LUZ,-23.5373495178804,-46.63633691042982,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 2),8,Geometric GN_149,-23.535355519610242,-46.64152807374524,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),9,Geometric GN_148,-23.531252540615213,-46.64456116201499,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),10,Geometric GN_147,-23.53033488632863,-46.646199830383885,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),11,Geometric GN_146,-23.53058029416979,-46.65219344496607,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),12,Geometric GN_145,-23.528459508758253,-46.66031625899376,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),13,VD_ANTARTICA,-23.526972871645278,-46.671277450585436,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 2),14,Geometric GN_30,-23.5258389929876,-46.67705136954789,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),15,Geometric GN_29,-23.52482262894674,-46.68314955379333,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),16,Geometric GN_28,-23.52377558221212,-46.69278238375133,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),17,Geometric GN_27,-23.52205520837004,-46.69966387911975,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),18,Geometric GN_26,-23.518789758144766,-46.71007250171285,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 2),19,MARCO_ZERO,-23.51676638206952,-46.726000179005695,Waypoint,1219,305,457
