scenario,replica,waypoint_id,criterion,network_degree,altitude_m,operations,mean_throughput_per_hour,peak_throughput_per_hour,window_count,sample_count
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION002,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION003,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION004,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION005,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION006,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION007,uam_junction,4,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION008,uam_junction,4,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION009,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION010,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION011,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION012,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION013,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION014,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION015,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION016,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION017,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION018,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION019,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION020,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION021,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION022,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION023,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION024,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION025,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION026,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION027,uam_junction,4,914.4,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION028,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION029,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION030,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION031,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION032,uam_junction,4,914.4,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION033,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION034,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION035,uam_junction,4,914.4,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION036,uam_junction,3,914.4,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION037,uam_junction,4,914.4,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION038,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION039,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION040,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION041,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION042,uam_junction,3,914.4,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION043,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION044,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION045,uam_junction,4,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION046,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION047,uam_junction,3,914.4,122,5.083333333333333,44.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION048,uam_junction,4,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION049,uam_junction,3,1219.0,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION050,uam_junction,3,914.4,169,7.041666666666667,52.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION051,uam_junction,3,914.4,2,0.08333333333333333,4.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XJUNCTION052,uam_junction,3,914.4,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH001,reh_junction,3,1066.8000000000002,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH002,reh_junction,3,1051.56,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH003,reh_junction,4,1066.8000000000002,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH004,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH005,reh_junction,4,1005.84,1,0.041666666666666664,4.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH006,reh_junction,3,1005.84,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH007,reh_junction,4,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH008,reh_junction,3,1005.84,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH009,reh_junction,4,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH010,reh_junction,3,1036.3200000000002,73,3.0416666666666665,32.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH011,reh_junction,4,1066.8000000000002,35,1.4583333333333333,12.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH012,reh_junction,3,1005.84,1,0.041666666666666664,4.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH013,reh_junction,4,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH014,reh_junction,3,1005.84,2,0.08333333333333333,4.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH015,reh_junction,3,1005.84,5,0.20833333333333334,4.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH016,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH017,reh_junction,3,1005.84,61,2.5416666666666665,28.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH018,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH019,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH020,reh_junction,3,1005.84,145,6.041666666666667,36.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH021,reh_junction,4,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH022,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH023,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH024,reh_junction,4,944.88,7,0.2916666666666667,8.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH025,reh_junction,3,1036.3200000000002,4,0.16666666666666666,4.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH026,reh_junction,4,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH027,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH028,reh_junction,4,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH029,reh_junction,3,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH030,reh_junction,4,,,,,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_045_produto2_C1_p100_r023_off_20260924_11-00-53.log,XREH031,reh_junction,3,1051.56,0,0.0,0.0,96,188027
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH001,uam_reh_crossing,,1036.3200000000002,45,1.875,16.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH002,uam_reh_crossing,,1036.3200000000002,47,1.9583333333333333,16.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH003,uam_reh_crossing,,975.36,52,2.1666666666666665,24.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH004,uam_reh_crossing,,975.36,52,2.1666666666666665,24.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH005,uam_reh_crossing,,975.36,52,2.1666666666666665,24.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH006,uam_reh_crossing,,975.36,52,2.1666666666666665,24.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH007,uam_reh_crossing,,1066.8000000000002,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH008,uam_reh_crossing,,1081.8899999999999,1,0.041666666666666664,4.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH009,uam_reh_crossing,,1081.8899999999999,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH010,uam_reh_crossing,,1081.8899999999999,25,1.0416666666666667,8.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH011,uam_reh_crossing,,1081.8899999999999,2,0.08333333333333333,4.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH012,uam_reh_crossing,,1036.3200000000002,102,4.25,32.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH013,uam_reh_crossing,,1036.3200000000002,110,4.583333333333333,36.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH014,uam_reh_crossing,,1081.8899999999999,25,1.0416666666666667,8.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH015,uam_reh_crossing,,1081.8899999999999,5,0.20833333333333334,4.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH016,uam_reh_crossing,,1005.84,142,5.916666666666667,36.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH017,uam_reh_crossing,,1005.84,149,6.208333333333333,40.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH018,uam_reh_crossing,,1005.84,264,11.0,76.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH019,uam_reh_crossing,,1005.84,156,6.5,40.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH020,uam_reh_crossing,,1005.84,234,9.75,56.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH021,uam_reh_crossing,,960.1200000000001,117,4.875,28.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH022,uam_reh_crossing,,1005.84,120,5.0,24.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH023,uam_reh_crossing,,953.8536696531238,164,6.833333333333333,40.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH024,uam_reh_crossing,,1081.8899999999999,18,0.75,8.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH025,uam_reh_crossing,,1005.84,224,9.333333333333334,68.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH026,uam_reh_crossing,,1081.8899999999999,8,0.3333333333333333,4.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH027,uam_reh_crossing,,975.36,267,11.125,72.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH028,uam_reh_crossing,,1081.8899999999999,35,1.4583333333333333,12.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH029,uam_reh_crossing,,1066.65,71,2.9583333333333335,20.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH030,uam_reh_crossing,,1066.65,71,2.9583333333333335,20.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH031,uam_reh_crossing,,1066.65,63,2.625,20.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH032,uam_reh_crossing,,1066.65,62,2.5833333333333335,20.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH033,uam_reh_crossing,,1066.65,60,2.5,20.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH034,uam_reh_crossing,,1066.65,82,3.4166666666666665,20.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH035,uam_reh_crossing,,1005.84,41,1.7083333333333333,12.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH036,uam_reh_crossing,,1034.1961159440584,48,2.0,20.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH037,uam_reh_crossing,,1034.3172575530384,11,0.4583333333333333,4.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH038,uam_reh_crossing,,1032.9326400277964,12,0.5,8.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH039,uam_reh_crossing,,1005.84,121,5.041666666666667,40.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH040,uam_reh_crossing,,1005.84,121,5.041666666666667,40.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH041,uam_reh_crossing,,1005.84,121,5.041666666666667,36.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH042,uam_reh_crossing,,944.88,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XUAMREH043,uam_reh_crossing,,944.88,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION001,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION002,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION003,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION004,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION005,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION006,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION007,uam_junction,4,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION008,uam_junction,4,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION009,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION010,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION011,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION012,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION013,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION014,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION015,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION016,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION017,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION018,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION019,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION020,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION021,uam_junction,3,1219.0,0,0.0,0.0,96,189590
C1,C1/STATELOG_orch_20260924_104519_aba5878d_047_produto2_C1_p100_r024_off_20260924_11-00-58.log,XJUNCTION022,uam_junction,3,1219.0,0,0.0,0.0,96,189590
